#,Steps,Actions,Visuals
1,Check Order Management to verify if PO has been registered,"Registration date will appear at bottom of tool and shipping documents will be available if it has been registered IF: PO Not Registered medium tip false 1: Register PO via Dropship Orders Login as supplier on Wayfair Partner Home and navigate to Dropship Orders page to register PO 2: Attach shipping documents to ticket in ServiceHub Use Add attachment or Image button to upload documents to ticket 3: Send Template Respond to the supplier utilizing the Pickup Needs to be Registered template, and close the ticket under a Done status.",
